scheme_code,isin,scheme_name,nav,date,amc,category,aum_crore,expense_ratio,1y,3y,5y,volatility,sharpe,ranking_score,risk
151195,INF966L01BC4,quant Overnight Fund - Growth Option - Regular Plan,12.2555,23-Mar-2026,quant Mutual Fund,Other,4502.95,2.33,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150567,INF680P01380,Shriram Overnight Fund - Direct Monthly IDCW,10.0104,23-Mar-2026,Shriram Mutual Fund,Other,1891.84,2.42,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151193,INF966L01BA8,quant Overnight Fund - IDCW Option - Direct Plan,12.3016,23-Mar-2026,quant Mutual Fund,Other,3937.67,1.55,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151191,INF966L01BD2,quant Overnight Fund - IDCW Option - Regular Plan,12.2433,23-Mar-2026,quant Mutual Fund,Other,3923.84,0.77,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154083,-,quant Overnight Fund - Unclaimed IDCW Greater than 3 years,10.0,23-Mar-2026,quant Mutual Fund,Other,2344.18,1.65,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154086,-,quant Overnight Fund - Unclaimed IDCW Less than 3 years,10.1323,23-Mar-2026,quant Mutual Fund,Other,2050.23,0.68,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154085,-,quant Overnight Fund - Unclaimed Redemption Greater than 3 years,10.0,23-Mar-2026,quant Mutual Fund,Other,1584.29,0.91,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154084,-,quant Overnight Fund - Unclaimed Redemption Less than 3 years,10.1284,23-Mar-2026,quant Mutual Fund,Other,421.9,0.56,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150631,INF0K1H01040,Samco Overnight Fund - Direct Plan - Growth Option,1228.8857,23-Mar-2026,Samco Mutual Fund,Other,1218.35,1.53,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150632,INF0K1H01032,Samco Overnight Fund - Regular Plan - Growth Option,1219.7941,23-Mar-2026,Samco Mutual Fund,Other,1308.36,0.67,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153021,-,Samco Overnight Fund - Unclaimed Redemption Upto 3 years,1075.1682,23-Mar-2026,Samco Mutual Fund,Other,2471.98,1.44,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119831,-,SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1357.6753,23-Mar-2026,SBI Mutual Fund,Other,62321.11,2.37,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119833,INF200K01TK5,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,4374.1221,23-Mar-2026,SBI Mutual Fund,Other,43166.69,1.94,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119832,INF200K01TL3,SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1386.3795,23-Mar-2026,SBI Mutual Fund,Other,14049.11,0.65,0.0,0.0,0.0,0.0,0.0,0.0,moderate
114297,-,SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),1351.6468,23-Mar-2026,SBI Mutual Fund,Other,77045.29,0.95,0.0,0.0,0.0,0.0,0.0,0.0,moderate
101206,INF200K01LQ9,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,4315.6344,23-Mar-2026,SBI Mutual Fund,Other,75990.7,1.85,0.0,0.0,0.0,0.0,0.0,0.0,moderate
103140,INF200K01LO4,SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),1380.1242,23-Mar-2026,SBI Mutual Fund,Other,64963.27,2.29,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150562,INF680P01323,Shriram Overnight Fund -  Direct Growth,12.4218,23-Mar-2026,Shriram Mutual Fund,Other,4957.51,0.57,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150566,INF680P01281,Shriram Overnight Fund -  Regular Fortnightly IDCW,10.0049,02-Feb-2023,Shriram Mutual Fund,Other,2767.96,2.12,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150561,-,Shriram Overnight Fund - Direct Daily IDCW,10.0001,23-Mar-2026,Shriram Mutual Fund,Other,4817.56,1.62,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150564,INF680P01364,Shriram Overnight Fund - Direct Fortnightly IDCW,10.0046,22-Sep-2022,Shriram Mutual Fund,Other,470.46,1.59,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149826,-,JM Overnight Fund - (Direct) - Unclaimed Redemption I.E.F. - Growth Plan,1073.9936,23-Mar-2026,JM Financial Mutual Fund,Other,1076.15,2.13,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149829,-,JM Overnight Fund - (Direct) - Unclaimed Redemption - Growth Plan,1363.6173,23-Mar-2026,JM Financial Mutual Fund,Other,3594.71,0.77,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149827,-,JM Overnight Fund - (Direct) - Unclaimed IDCW I.E.F. - Growth Plan,1073.9936,23-Mar-2026,JM Financial Mutual Fund,Other,2036.14,1.91,0.0,0.0,0.0,0.0,0.0,0.0,moderate
101996,INF179KB1HS3,HDFC Overnight Fund - Growth Option,3946.7172,23-Mar-2026,HDFC Mutual Fund,Other,32231.08,1.74,0.0,0.0,0.0,0.0,0.0,0.0,moderate
101997,-,HDFC Overnight Fund - IDCW Option (Daily),1042.66,23-Mar-2026,HDFC Mutual Fund,Other,45779.04,0.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152151,INF0R8701087,Helios Overnight Fund - Direct Plan - Daily IDCW Option,1000.0,23-Mar-2026,Helios Mutual Fund,Other,329.57,0.58,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152152,INF0R8701079,Helios Overnight Fund - Direct Plan - Growth Option,1153.8874,23-Mar-2026,Helios Mutual Fund,Other,1453.23,0.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152154,INF0R8701103,Helios Overnight Fund - Regular Plan - Daily IDCW Option,1000.0,23-Mar-2026,Helios Mutual Fund,Other,3564.18,1.41,0.0,0.0,0.0,0.0,0.0,0.0,moderate
152153,INF0R8701095,Helios Overnight Fund - Regular Plan - Growth Option,1152.4948,23-Mar-2026,Helios Mutual Fund,Other,407.18,0.99,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147291,-,HSBC Overnight Fund - Direct Daily IDCW,1000.0149,23-Mar-2026,HSBC Mutual Fund,Other,4212.76,1.02,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147287,INF336L01OF6,HSBC Overnight Fund - Direct Growth,1407.7184,23-Mar-2026,HSBC Mutual Fund,Other,118.72,2.25,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147300,INF336L01OK6,HSBC Overnight Fund - Direct Monthly IDCW,1003.5323,23-Mar-2026,HSBC Mutual Fund,Other,1309.44,1.53,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147296,INF336L01OJ8,HSBC Overnight Fund - Direct Weekly IDCW,1000.8659,23-Mar-2026,HSBC Mutual Fund,Other,3730.43,1.96,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147289,-,HSBC Overnight Fund - Regular Daily IDCW,1000.0149,23-Mar-2026,HSBC Mutual Fund,Other,1649.72,0.57,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147290,INF336L01OL4,HSBC Overnight Fund - Regular Growth,1395.934,23-Mar-2026,HSBC Mutual Fund,Other,599.27,1.23,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147301,INF336L01OQ3,HSBC Overnight Fund - Regular Monthly IDCW,1003.5957,23-Mar-2026,HSBC Mutual Fund,Other,1865.15,1.46,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147288,INF336L01OP5,HSBC Overnight Fund - Regular Weekly IDCW,1000.9065,23-Mar-2026,HSBC Mutual Fund,Other,1424.93,0.87,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150501,-,HSBC Overnight Fund - Unclaimed IDCW Above three years,1000.0,23-Mar-2026,HSBC Mutual Fund,Other,4229.29,0.74,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150499,-,HSBC Overnight Fund - Unclaimed IDCW Below three years,1249.3389,23-Mar-2026,HSBC Mutual Fund,Other,1635.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150500,-,HSBC Overnight Fund - Unclaimed Redemption above three years,1000.0,23-Mar-2026,HSBC Mutual Fund,Other,3965.77,2.38,0.0,0.0,0.0,0.0,0.0,0.0,moderate
150502,-,HSBC Overnight Fund - Unclaimed Redemption Below three years,1249.3583,23-Mar-2026,HSBC Mutual Fund,Other,4470.17,0.66,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145546,INF109KC19F6,ICICI Prudential Overnight Fund - Annual IDCW,1032.7746,16-Sep-2022,ICICI Prudential Mutual Fund,Other,40367.22,1.2,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145547,-,ICICI Prudential Overnight Fund - Daily IDCW,1000.005,23-Mar-2026,ICICI Prudential Mutual Fund,Other,73696.02,2.42,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119110,INF179KB1HT1,HDFC Overnight Fund - Growth Option - Direct Plan,3987.6855,23-Mar-2026,HDFC Mutual Fund,Other,10009.43,1.13,0.0,0.0,0.0,0.0,0.0,0.0,moderate
119109,-,HDFC Overnight Fund - Daily IDCW Option - Direct Plan,1042.66,23-Mar-2026,HDFC Mutual Fund,Other,62405.17,2.09,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145537,-,ICICI Prudential Overnight Fund - Direct Plan - Daily IDCW,1000.005,23-Mar-2026,ICICI Prudential Mutual Fund,Other,77485.49,1.79,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149395,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption > 3 Years,1000.0,23-Mar-2026,Groww Mutual Fund,Other,366.23,0.63,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147213,INF090I01SO8,Franklin India Overnight fund- Growth,1398.334,23-Mar-2026,Franklin Templeton Mutual Fund,Other,2565.11,0.58,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147214,INF090I01SS9,Franklin India Overnight Fund- Growth - Direct,1403.1065,23-Mar-2026,Franklin Templeton Mutual Fund,Other,2301.81,2.41,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149445,-,Franklin India Overnight Fund- Unclaimed IDCW Investor Education Plan,10.0,23-Mar-2026,Franklin Templeton Mutual Fund,Other,2970.74,1.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149443,-,Franklin India Overnight Fund- Unclaimed IDCW Plan,12.7348,23-Mar-2026,Franklin Templeton Mutual Fund,Other,3161.44,2.38,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149444,-,Franklin India Overnight Fund- Unclaimed Redemption Investor EducationPlan,10.0,23-Mar-2026,Franklin Templeton Mutual Fund,Other,451.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149446,-,Franklin India Overnight Fund- Unclaimed Redemption Plan,12.7348,23-Mar-2026,Franklin Templeton Mutual Fund,Other,3444.82,0.58,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147458,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.4161,23-Mar-2026,Groww Mutual Fund,Other,1285.47,1.48,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147452,INF666M01GP9,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1216.9667,23-Mar-2026,Groww Mutual Fund,Other,3598.37,1.4,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147450,INF666M01GL8,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,1385.999,23-Mar-2026,Groww Mutual Fund,Other,4130.42,1.16,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147453,INF666M01GR5,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1004.0855,23-Mar-2026,Groww Mutual Fund,Other,4039.4,2.42,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147451,INF666M01GN4,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.179,23-Mar-2026,Groww Mutual Fund,Other,2807.25,2.15,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147455,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option ( Reinvestment),1001.0454,23-Mar-2026,Groww Mutual Fund,Other,2648.83,1.82,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147457,INF666M01GX3,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1002.7211,23-Mar-2026,Groww Mutual Fund,Other,800.09,0.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147454,INF666M01GT1,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option,1377.3258,23-Mar-2026,Groww Mutual Fund,Other,3899.2,1.97,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147459,INF666M01GZ8,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1004.0532,23-Mar-2026,Groww Mutual Fund,Other,1429.91,1.95,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147456,INF666M01GV7,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1001.0013,23-Mar-2026,Groww Mutual Fund,Other,2533.81,1.35,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149394,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend < 3 years,1283.9859,23-Mar-2026,Groww Mutual Fund,Other,1492.94,2.35,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149393,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Dividend > 3 Years,1183.0934,27-Nov-2024,Groww Mutual Fund,Other,755.76,0.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149396,-,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Unclaimed Redemption < 3 Years,1271.7777,23-Mar-2026,Groww Mutual Fund,Other,3184.83,1.03,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145550,INF109KC13H5,ICICI Prudential Overnight Fund - Direct Plan - Annual IDCW,1033.5731,16-Sep-2022,ICICI Prudential Mutual Fund,Other,36412.26,0.67,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145541,INF109KC18G6,ICICI Prudential Overnight Fund - Direct Plan - Fortnightly IDCW,1000.1497,16-Sep-2022,ICICI Prudential Mutual Fund,Other,16250.27,2.44,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149828,-,JM Overnight Fund - (Direct) - Unclaimed IDCW - Growth Plan,1369.6811,23-Mar-2026,JM Financial Mutual Fund,Other,3259.68,1.82,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147881,-,Invesco India Overnight Fund - Regular Plan - Weekly IDCW (Reinvestment),1000.2275,23-Mar-2026,Invesco Mutual Fund,Other,2342.73,0.99,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147708,-,ITI Overnight Fund - Direct Plan - Daily IDCW Option,1000.999,23-Mar-2026,ITI Mutual Fund,Other,1906.67,0.7,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147710,INF00XX01622,ITI Overnight Fund - Direct Plan - Fortnightly IDCW Option,1002.6333,23-Mar-2026,ITI Mutual Fund,Other,1912.08,1.81,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147713,INF00XX01564,ITI Overnight Fund - Direct Plan - Growth Option,1361.758,23-Mar-2026,ITI Mutual Fund,Other,356.54,2.08,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147717,INF00XX01630,ITI Overnight Fund - Direct Plan - Monthly IDCW Option,1004.301,23-Mar-2026,ITI Mutual Fund,Other,3861.08,1.21,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147711,-,ITI Overnight Fund - Direct Plan - Weekly IDCW option,1001.8382,23-Mar-2026,ITI Mutual Fund,Other,2140.87,2.41,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147715,INF00XX01556,ITI Overnight Fund - Regular Plan - Annual IDCW Option,1007.986,23-Mar-2026,ITI Mutual Fund,Other,4128.68,2.2,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147709,-,ITI Overnight Fund - Regular Plan - Daily IDCW Option,1001.0001,23-Mar-2026,ITI Mutual Fund,Other,4266.71,1.09,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147716,INF00XX01531,ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option,1002.6772,23-Mar-2026,ITI Mutual Fund,Other,1138.77,0.52,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147714,INF00XX01473,ITI Overnight Fund - Regular Plan - Growth Option,1352.9327,23-Mar-2026,ITI Mutual Fund,Other,3321.03,1.09,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147718,INF00XX01549,ITI Overnight Fund - Regular Plan - Monthly IDCW Option,1001.0714,23-Mar-2026,ITI Mutual Fund,Other,2414.18,1.06,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147712,-,ITI Overnight Fund - Regular Plan - Weekly IDCW Option,1001.8422,23-Mar-2026,ITI Mutual Fund,Other,4412.77,2.28,0.0,0.0,0.0,0.0,0.0,0.0,moderate
153650,INF22M001036,JioBlackRock Overnight Fund - Direct Plan - Growth Option,1038.6854,23-Mar-2026,Jio BlackRock Mutual Fund,Other,1157.13,2.43,0.0,0.0,0.0,0.0,0.0,0.0,moderate
154070,-,JioBlackRock Overnight Fund - Unclaimed Redemption - Upto 3 years - Growth Option,1015.6773,23-Mar-2026,Jio BlackRock Mutual Fund,Other,3421.28,0.64,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147838,-,JM Overnight Fund (Direct) - Daily IDCW,1000.0,23-Mar-2026,JM Financial Mutual Fund,Other,3077.99,1.44,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147835,INF192K01LZ9,JM Overnight Fund (Direct) - Weekly IDCW,1000.8101,23-Mar-2026,JM Financial Mutual Fund,Other,1546.98,1.6,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147839,-,JM Overnight Fund (Regular) - Daily IDCW,1000.0,23-Mar-2026,JM Financial Mutual Fund,Other,769.34,0.69,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147836,INF192K01LX4,JM Overnight Fund (Regular) - Growth,1357.6109,23-Mar-2026,JM Financial Mutual Fund,Other,3293.03,1.25,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147834,INF192K01LV8,JM Overnight Fund (Regular) - Weekly IDCW,1000.8099,23-Mar-2026,JM Financial Mutual Fund,Other,3719.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147837,INF192K01MB8,JM Overnight Fund - (Direct) - Growth,1363.5976,23-Mar-2026,JM Financial Mutual Fund,Other,1646.57,1.57,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147707,INF00XX01648,ITI Overnight Fund - Direct Plan - Annual IDCW Option,1008.242,23-Mar-2026,ITI Mutual Fund,Other,1123.53,2.31,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147879,INF205KA1106,Invesco India Overnight Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),1003.7643,23-Mar-2026,Invesco Mutual Fund,Other,2220.37,1.8,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145536,INF109KC11G1,ICICI Prudential Overnight Fund - Direct Plan - Growth,1449.5508,23-Mar-2026,ICICI Prudential Mutual Fund,Other,58091.35,2.46,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147878,INF205KA1114,Invesco India Overnight Fund - Regular Plan - Growth,1354.3309,23-Mar-2026,Invesco Mutual Fund,Other,2551.97,0.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145545,INF109KC11H9,ICICI Prudential Overnight Fund - Direct Plan - Half Yearly IDCW,1015.7798,16-Sep-2022,ICICI Prudential Mutual Fund,Other,44566.98,1.44,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145542,INF109KC13G7,ICICI Prudential Overnight Fund - Direct Plan - Monthly IDCW,1002.3996,16-Sep-2022,ICICI Prudential Mutual Fund,Other,37135.42,0.83,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145544,INF109KC19G4,ICICI Prudential Overnight Fund - Direct Plan - Quarterly IDCW,1005.9571,16-Sep-2022,ICICI Prudential Mutual Fund,Other,54289.83,0.9,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149411,INF109KC18H4,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Stable Scheme,1000.0,23-Mar-2026,ICICI Prudential Mutual Fund,Other,59270.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149408,INF109KC16H8,ICICI Prudential Overnight fund - Direct Plan - Unclaimed IDCW Transitory Scheme,1278.9626,23-Mar-2026,ICICI Prudential Mutual Fund,Other,10305.43,2.32,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149409,INF109KC17H6,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Stable Scheme,1000.0,23-Mar-2026,ICICI Prudential Mutual Fund,Other,21686.72,1.72,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149410,INF109KC15H0,ICICI Prudential Overnight fund - Direct Plan - Unclaimed Redemption Transitory Scheme,1278.9781,23-Mar-2026,ICICI Prudential Mutual Fund,Other,59913.22,2.03,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145539,INF109KC16G0,ICICI Prudential Overnight Fund - Direct Plan - Weekly IDCW,1001.0057,23-Mar-2026,ICICI Prudential Mutual Fund,Other,56646.98,1.98,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145540,INF109KC14F7,ICICI Prudential Overnight Fund - Fortnightly IDCW,1000.1472,16-Sep-2022,ICICI Prudential Mutual Fund,Other,77623.33,1.82,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145535,INF109KC17E3,ICICI Prudential Overnight Fund - Growth,1440.73,23-Mar-2026,ICICI Prudential Mutual Fund,Other,63272.65,2.15,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145549,INF109KC17F0,ICICI Prudential Overnight Fund - Half Yearly IDCW,1015.4753,16-Sep-2022,ICICI Prudential Mutual Fund,Other,76554.09,1.87,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145548,INF109KC19E9,ICICI Prudential Overnight Fund - Monthly IDCW,1002.3577,16-Sep-2022,ICICI Prudential Mutual Fund,Other,59177.84,1.57,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145543,INF109KC15F4,ICICI Prudential Overnight Fund - Quarterly IDCW,1004.0152,16-Sep-2022,ICICI Prudential Mutual Fund,Other,30863.65,0.97,0.0,0.0,0.0,0.0,0.0,0.0,moderate
145538,INF109KC12F1,ICICI Prudential Overnight Fund - Weekly IDCW,1000.9928,23-Mar-2026,ICICI Prudential Mutual Fund,Other,17375.54,1.99,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147884,-,Invesco India Overnight Fund - Direct Plan - Daily IDCW (Reinvestment),1000.5303,23-Mar-2026,Invesco Mutual Fund,Other,3930.94,1.45,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147883,INF205KA1163,Invesco India Overnight Fund - Direct Plan - Growth,1359.1052,23-Mar-2026,Invesco Mutual Fund,Other,3256.33,1.09,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147886,INF205KA1155,Invesco India Overnight Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1003.4823,23-Mar-2026,Invesco Mutual Fund,Other,336.11,2.1,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147885,-,Invesco India Overnight Fund - Direct Plan - Weekly IDCW (Reinvestment),1001.7173,22-Apr-2025,Invesco Mutual Fund,Other,1864.25,1.89,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147880,-,Invesco India Overnight Fund - Regular Plan - Daily IDCW (Reinvestment),1000.1395,23-Mar-2026,Invesco Mutual Fund,Other,4788.32,2.37,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149798,-,TRUST MF OVERNIGHT FUND-REGULAR PLAN-DAILY IDCW REINVESTMENT,1242.0572,23-Mar-2026,Trust Mutual Fund,Other,2293.6,0.68,0.0,0.0,0.0,0.0,0.0,0.0,moderate
149795,INF0GCD01438,TRUST MF OVERNIGHT FUND-REGULAR-GROWTH,1269.6205,23-Mar-2026,Trust Mutual Fund,Other,757.95,1.87,0.0,0.0,0.0,0.0,0.0,0.0,moderate
147002,-,Union Overnight Fund - Direct Plan - Daily IDCW Option,1000.8022,23-Mar-2026,Union Mutual Fund,Other,4793.88,2.42,0.0,0.0,0.0,0.0,0.0,0.0,moderate
101237,INF090I01DY9,Franklin India Short-Term Income Plan-Weekly Bonus,0.0,08-Jun-2015,Franklin Templeton Mutual Fund,Other,1724.67,1.44,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123704,INF666M01AC0,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund) - Direct Plan - Growth Option,2477.9031,23-Mar-2026,Groww Mutual Fund,Other,1114.67,2.17,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123706,INF666M01AH9,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1016.7572,23-Mar-2026,Groww Mutual Fund,Other,448.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123707,INF666M01AI7,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1017.1498,23-Mar-2026,Groww Mutual Fund,Other,438.14,0.79,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123705,INF666M01AG1,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1017.0895,23-Mar-2026,Groww Mutual Fund,Other,4709.84,1.74,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123710,INF666M01AO5,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1016.4409,23-Mar-2026,Groww Mutual Fund,Other,2583.91,0.66,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123711,INF666M01AP2,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1022.96,23-Mar-2026,Groww Mutual Fund,Other,2106.12,1.89,0.0,0.0,0.0,0.0,0.0,0.0,moderate
123709,INF666M01AN7,Groww Short Duration Fund (formerly known as Indiabulls Short Term Fund)- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),1016.6994,23-Mar-2026,Groww Mutual Fund,Other,4073.31,1.26,0.0,0.0,0.0,0.0,0.0,0.0,moderate
151063,INF917K01CH6,HSBC Short Duration Fund -  Regular Plan - Monthly IDCW,11.0244,23-Mar-2026,HSBC Mutual Fund,Other,4391.83,2.35,0.0,0.0,0.0,0.0,0.0,0.0,moderate
